日付,レース,判定,モード,買い目数,投資額,実際,的中,配当,頭1位,頭1位スコア,頭2位,頭2位スコア,展示バフ数,展示デバフ数,展示バフ点,展示デバフ点,1ST補正,まくり補正,買い目
20250830,6,買い,hit,16,1600,1-4-6,False,0,4,96.7,6,50.6,1,1,15,-22,-9,13,4-5-6 4-6-5 4-5-2 4-2-5 4-5-3 4-3-5 6-4-5 6-5-4 6-4-2 6-2-4 6-4-3 6-3-4 6-5-2 6-2-5 6-5-3 6-3-5
20250830,7,買い,hit,20,2000,1-4-2,True,740,1,120.2,5,11.4,1,1,10,-15,30,-45,1-4-6 1-6-4 1-4-2 1-2-4 1-4-3 1-3-4 5-1-6 5-6-1 5-1-2 5-2-1 5-1-3 5-3-1 5-1-4 5-4-1 5-4-6 5-6-4 5-4-2 5-2-4 5-4-3 5-3-4
20250830,8,買い,hit,12,1200,2-3-4,True,4090,4,66.0,2,25.9,1,1,4,-5,-15,-25,4-2-6 4-6-2 4-2-3 4-3-2 4-2-1 4-1-2 2-4-6 2-6-4 2-4-3 2-3-4 2-4-1 2-1-4
20250830,12,買い,hit,12,1200,4-1-5,True,1120,4,109.2,1,87.6,0,0,0,0,-9,-5,4-1-5 4-5-1 4-1-3 4-3-1 4-1-2 4-2-1 1-4-5 1-5-4 1-4-3 1-3-4 1-4-2 1-2-4
20250831,1,注意,hit,16,1600,3-6-4,False,0,4,28.7,5,15.2,0,0,0,0,-24,-10,4-3-5 4-5-3 4-3-2 4-2-3 4-3-1 4-1-3 5-4-2 5-2-4 5-4-3 5-3-4 5-4-1 5-1-4 5-3-2 5-2-3 5-3-1 5-1-3
20250831,2,注意,hit,12,1200,1-2-4,True,990,1,74.8,4,34.7,1,1,-5,-5,28,-7,1-4-2 1-2-4 1-4-6 1-6-4 1-4-5 1-5-4 4-1-2 4-2-1 4-1-6 4-6-1 4-1-5 4-5-1
20250831,3,注意,hit,16,1600,1-6-4,False,0,3,46.8,6,32.5,1,1,4,-5,-4,2,3-4-6 3-6-4 3-4-1 3-1-4 3-4-2 3-2-4 6-3-1 6-1-3 6-3-4 6-4-3 6-3-2 6-2-3 6-4-1 6-1-4 6-4-2 6-2-4
20250831,4,買い,hit,16,1600,4-5-2,False,0,1,61.8,4,40.9,0,0,0,0,24,-15,1-3-4 1-4-3 1-3-2 1-2-3 1-3-5 1-5-3 4-1-2 4-2-1 4-1-3 4-3-1 4-1-5 4-5-1 4-3-2 4-2-3 4-3-5 4-5-3
20250831,5,注意,hit,16,1600,1-3-4,False,0,4,90.8,3,6.7,2,2,29,-27,-29,10,4-1-3 4-3-1 4-1-5 4-5-1 4-1-6 4-6-1 3-4-1 3-1-4 3-4-5 3-5-4 3-4-6 3-6-4 3-1-5 3-5-1 3-1-6 3-6-1
20250831,7,買い,hit,16,1600,1-4-5,False,0,1,75.6,5,15.0,0,0,0,0,30,-30,1-3-5 1-5-3 1-3-2 1-2-3 1-3-4 1-4-3 5-1-3 5-3-1 5-1-2 5-2-1 5-1-4 5-4-1 5-3-2 5-2-3 5-3-4 5-4-3
20250831,10,買い,hit,12,1200,1-2-6,False,0,1,72.9,6,53.9,1,1,0,-10,28,0,1-6-4 1-4-6 1-6-3 1-3-6 1-6-5 1-5-6 6-1-4 6-4-1 6-1-3 6-3-1 6-1-5 6-5-1
20250831,11,注意,hit,12,1200,1-6-5,False,0,1,94.4,3,67.9,0,0,0,0,9,-8,1-3-5 1-5-3 1-3-2 1-2-3 1-3-4 1-4-3 3-1-5 3-5-1 3-1-2 3-2-1 3-1-4 3-4-1
20250831,12,注意,hit,12,1200,1-4-2,False,0,1,101.9,6,87.2,0,0,0,0,9,3,1-6-2 1-2-6 1-6-3 1-3-6 1-6-4 1-4-6 6-1-2 6-2-1 6-1-3 6-3-1 6-1-4 6-4-1
20250910,3,注意,hit,12,1200,5-2-4,True,7870,5,41.1,2,29.3,1,1,4,-5,-4,-27,5-2-1 5-1-2 5-2-4 5-4-2 5-2-6 5-6-2 2-5-1 2-1-5 2-5-4 2-4-5 2-5-6 2-6-5
20250910,5,注意,hit,16,1600,2-1-6,False,0,4,60.8,1,48.1,0,0,0,0,4,-25,4-6-1 4-1-6 4-6-2 4-2-6 4-6-3 4-3-6 1-4-2 1-2-4 1-4-6 1-6-4 1-4-3 1-3-4 1-6-2 1-2-6 1-6-3 1-3-6
20250910,7,買い,hit,12,1200,3-5-1,False,0,1,54.1,5,35.7,0,0,0,0,9,-20,1-5-2 1-2-5 1-5-6 1-6-5 1-5-4 1-4-5 5-1-2 5-2-1 5-1-6 5-6-1 5-1-4 5-4-1
20250910,9,買い,hit,16,1600,1-5-3,False,0,5,103.1,6,56.4,1,1,10,-15,4,5,5-1-6 5-6-1 5-1-3 5-3-1 5-1-2 5-2-1 6-1-5 6-5-1 6-1-3 6-3-1 6-1-2 6-2-1 6-5-3 6-3-5 6-5-2 6-2-5
20250910,11,注意,hit,12,1200,1-6-4,True,2870,1,59.6,6,45.1,0,0,0,0,9,-35,1-6-2 1-2-6 1-6-4 1-4-6 1-6-3 1-3-6 6-1-2 6-2-1 6-1-4 6-4-1 6-1-3 6-3-1
20250911,4,注意,hit,16,1600,3-4-6,True,3200,3,49.9,2,38.7,0,0,0,0,-66,10,3-2-4 3-4-2 3-2-5 3-5-2 3-2-6 3-6-2 3-4-5 3-5-4 3-4-6 3-6-4 2-4-3 2-3-4 2-4-5 2-5-4 2-4-6 2-6-4
20250911,5,注意,hit,16,1600,6-3-4,True,44240,4,46.2,6,18.8,0,0,0,0,-29,0,4-1-6 4-6-1 4-1-5 4-5-1 4-1-3 4-3-1 6-4-5 6-5-4 6-4-3 6-3-4 6-4-1 6-1-4 6-1-5 6-5-1 6-1-3 6-3-1
20250911,7,注意,hit,12,1200,3-2-4,False,0,3,51.5,1,23.5,0,0,0,0,-4,5,3-1-5 3-5-1 3-1-2 3-2-1 3-1-4 3-4-1 1-3-5 1-5-3 1-3-2 1-2-3 1-3-4 1-4-3
20250911,9,買い,hit,16,1600,3-5-4,True,1550,4,80.0,3,58.4,1,1,4,-5,-13,25,4-3-5 4-5-3 4-3-1 4-1-3 4-3-2 4-2-3 4-5-1 4-1-5 4-5-2 4-2-5 3-5-4 3-4-5 3-5-1 3-1-5 3-5-2 3-2-5
20250911,10,注意,hit,16,1600,3-2-5,False,0,5,49.9,2,38.0,1,1,-12,-5,-19,-5,5-2-3 5-3-2 5-2-1 5-1-2 5-2-4 5-4-2 5-1-3 5-3-1 5-1-4 5-4-1 2-1-5 2-5-1 2-1-3 2-3-1 2-1-4 2-4-1
20250912,4,買い,hit,16,1600,2-4-5,True,4070,5,64.8,2,38.5,0,0,0,0,-13,-4,5-1-2 5-2-1 5-1-4 5-4-1 5-1-6 5-6-1 2-5-1 2-1-5 2-5-4 2-4-5 2-5-6 2-6-5 2-1-4 2-4-1 2-1-6 2-6-1
20250912,5,買い,hit,16,1600,3-1-4,False,0,4,59.6,6,33.7,1,1,3,-7,-33,-8,4-1-6 4-6-1 4-1-3 4-3-1 4-1-5 4-5-1 6-4-3 6-3-4 6-4-5 6-5-4 6-4-1 6-1-4 6-1-3 6-3-1 6-1-5 6-5-1
20250912,6,注意,hit,12,1200,6-3-2,False,0,1,123.5,3,76.5,1,1,8,-10,36,-3,1-3-6 1-6-3 1-3-2 1-2-3 1-3-5 1-5-3 3-1-6 3-6-1 3-1-2 3-2-1 3-1-5 3-5-1
20250912,7,買い,hit,16,1600,1-4-3,False,0,1,70.6,5,11.4,0,0,0,0,11,-40,1-3-5 1-5-3 1-3-2 1-2-3 1-3-6 1-6-3 5-1-2 5-2-1 5-1-3 5-3-1 5-1-6 5-6-1 5-3-2 5-2-3 5-3-6 5-6-3
20250912,10,注意,hit,12,1200,2-6-1,False,0,5,74.6,2,61.0,0,0,0,0,-26,-19,5-2-6 5-6-2 5-2-4 5-4-2 5-2-1 5-1-2 2-5-6 2-6-5 2-5-4 2-4-5 2-5-1 2-1-5
20250912,11,注意,hit,12,1200,2-1-5,False,0,4,57.6,3,45.1,1,1,5,-7,-33,15,4-3-5 4-5-3 4-3-2 4-2-3 4-3-1 4-1-3 3-4-5 3-5-4 3-4-2 3-2-4 3-4-1 3-1-4
20250912,12,注意,hit,16,1600,3-5-6,False,0,4,72.7,6,59.6,0,0,0,0,-1,17,4-1-6 4-6-1 4-1-5 4-5-1 4-1-3 4-3-1 6-1-4 6-4-1 6-1-5 6-5-1 6-1-3 6-3-1 6-4-5 6-5-4 6-4-3 6-3-4
20250913,4,買い,hit,16,1600,5-2-3,True,4970,5,83.9,6,50.6,3,3,-2,-30,-26,15,5-3-6 5-6-3 5-3-2 5-2-3 5-3-1 5-1-3 6-5-3 6-3-5 6-5-2 6-2-5 6-5-1 6-1-5 6-3-2 6-2-3 6-3-1 6-1-3
20250913,8,買い,hit,16,1600,5-3-1,False,0,1,55.6,4,34.9,0,0,0,0,14,-5,1-6-4 1-4-6 1-6-2 1-2-6 1-6-3 1-3-6 4-1-6 4-6-1 4-1-2 4-2-1 4-1-3 4-3-1 4-6-2 4-2-6 4-6-3 4-3-6
20250913,11,注意,hit,12,1200,4-2-5,False,0,1,72.0,4,57.7,0,0,0,0,19,10,1-4-5 1-5-4 1-4-3 1-3-4 1-4-2 1-2-4 4-1-5 4-5-1 4-1-3 4-3-1 4-1-2 4-2-1
20250913,12,買い,hit,12,1200,1-2-5,True,1480,1,88.1,2,30.2,0,0,0,0,28,-40,1-2-5 1-5-2 1-2-6 1-6-2 1-2-3 1-3-2 2-1-5 2-5-1 2-1-6 2-6-1 2-1-3 2-3-1
20250914,6,買い,hit,12,1200,3-4-5,True,4110,5,64.8,3,33.7,0,0,0,0,-26,0,5-3-2 5-2-3 5-3-4 5-4-3 5-3-1 5-1-3 3-5-2 3-2-5 3-5-4 3-4-5 3-5-1 3-1-5
20250914,7,注意,hit,16,1600,6-1-5,True,11330,1,103.9,6,57.7,0,0,0,0,36,-15,1-5-6 1-6-5 1-5-2 1-2-5 1-5-3 1-3-5 6-1-5 6-5-1 6-1-2 6-2-1 6-1-3 6-3-1 6-5-2 6-2-5 6-5-3 6-3-5
20250914,8,注意,hit,16,1600,3-4-5,False,0,3,55.3,2,45.8,0,0,0,0,-15,10,3-1-2 3-2-1 3-1-6 3-6-1 3-1-4 3-4-1 2-3-6 2-6-3 2-3-4 2-4-3 2-3-1 2-1-3 2-1-6 2-6-1 2-1-4 2-4-1
20250914,12,買い,hit,16,1600,4-2-5,False,0,1,94.7,4,57.6,2,2,-5,-3,28,-13,1-2-4 1-4-2 1-2-6 1-6-2 1-2-3 1-3-2 4-2-1 4-1-2 4-2-6 4-6-2 4-2-3 4-3-2 4-1-6 4-6-1 4-1-3 4-3-1
20250915,11,買い,hit,16,1600,2-1-6,False,0,5,75.5,6,48.2,2,2,-10,-15,4,5,5-4-6 5-6-4 5-4-1 5-1-4 5-4-3 5-3-4 6-4-5 6-5-4 6-4-1 6-1-4 6-4-3 6-3-4 6-5-1 6-1-5 6-5-3 6-3-5
20250915,12,注意,hit,12,1200,6-2-1,False,0,1,98.4,2,76.8,0,0,0,0,-1,25,1-2-3 1-3-2 1-2-5 1-5-2 1-2-4 1-4-2 2-1-3 2-3-1 2-1-5 2-5-1 2-1-4 2-4-1
20250918,2,買い,hit,16,1600,1-4-5,False,0,5,76.7,2,13.8,1,1,5,-7,-50,-10,5-3-2 5-2-3 5-3-6 5-6-3 5-3-4 5-4-3 2-5-6 2-6-5 2-5-3 2-3-5 2-5-4 2-4-5 2-3-6 2-6-3 2-3-4 2-4-3
20250918,3,注意,hit,16,1600,2-4-5,True,11330,3,45.8,2,36.6,0,0,0,0,-24,5,3-2-5 3-5-2 3-2-4 3-4-2 3-2-1 3-1-2 3-5-4 3-4-5 3-5-1 3-1-5 2-5-3 2-3-5 2-5-4 2-4-5 2-5-1 2-1-5
20250918,4,注意,hit,16,1600,5-4-1,False,0,1,75.3,2,65.3,0,0,0,0,34,6,1-2-4 1-4-2 1-2-3 1-3-2 1-2-5 1-5-2 1-4-3 1-3-4 1-4-5 1-5-4 2-4-1 2-1-4 2-4-3 2-3-4 2-4-5 2-5-4
20250918,7,買い,hit,12,1200,1-3-4,True,540,1,52.7,3,25.9,0,0,0,0,19,-10,1-3-2 1-2-3 1-3-4 1-4-3 1-3-6 1-6-3 3-1-2 3-2-1 3-1-4 3-4-1 3-1-6 3-6-1
20250918,8,注意,hit,16,1600,1-2-3,False,0,3,52.7,2,41.6,0,0,0,0,4,-5,3-2-1 3-1-2 3-2-6 3-6-2 3-2-5 3-5-2 3-6-1 3-1-6 3-6-5 3-5-6 2-6-3 2-3-6 2-6-1 2-1-6 2-6-5 2-5-6
20250918,9,注意,hit,16,1600,2-1-6,True,5550,1,99.4,2,58.9,0,0,0,0,28,-2,1-4-2 1-2-4 1-4-5 1-5-4 1-4-6 1-6-4 2-1-5 2-5-1 2-1-4 2-4-1 2-1-6 2-6-1 2-4-5 2-5-4 2-4-6 2-6-4
20250919,5,買い,hit,12,1200,1-4-5,False,0,4,76.5,1,40.6,0,0,0,0,19,10,4-1-6 4-6-1 4-1-2 4-2-1 4-1-3 4-3-1 1-4-6 1-6-4 1-4-2 1-2-4 1-4-3 1-3-4
20250919,7,買い,hit,16,1600,1-6-4,True,2090,1,38.4,4,18.5,0,0,0,0,4,-25,1-6-4 1-4-6 1-6-3 1-3-6 1-6-2 1-2-6 4-1-6 4-6-1 4-1-3 4-3-1 4-1-2 4-2-1 4-6-3 4-3-6 4-6-2 4-2-6
20250919,8,買い,hit,12,1200,5-2-3,True,2210,5,71.2,2,35.6,0,0,0,0,1,-25,5-2-1 5-1-2 5-2-3 5-3-2 5-2-4 5-4-2 2-5-1 2-1-5 2-5-3 2-3-5 2-5-4 2-4-5
20250919,11,注意,hit,16,1600,2-1-5,True,9940,1,78.8,2,65.3,0,0,0,0,-1,15,1-4-2 1-2-4 1-4-3 1-3-4 1-4-5 1-5-4 2-1-4 2-4-1 2-1-3 2-3-1 2-1-5 2-5-1 2-4-3 2-3-4 2-4-5 2-5-4
20250920,1,注意,hit,16,1600,1-5-2,True,2980,5,22.3,1,11.0,0,0,0,0,-4,-35,5-4-1 5-1-4 5-4-3 5-3-4 5-4-2 5-2-4 1-5-4 1-4-5 1-5-3 1-3-5 1-5-2 1-2-5 1-4-3 1-3-4 1-4-2 1-2-4
20250920,4,注意,hit,12,1200,1-4-2,False,0,4,28.5,5,16.4,0,0,0,0,-50,-35,4-5-2 4-2-5 4-5-6 4-6-5 4-5-1 4-1-5 5-4-2 5-2-4 5-4-6 5-6-4 5-4-1 5-1-4
20250920,7,買い,hit,12,1200,4-3-1,False,0,1,91.3,3,45.5,0,0,0,0,30,-5,1-3-2 1-2-3 1-3-4 1-4-3 1-3-5 1-5-3 3-1-2 3-2-1 3-1-4 3-4-1 3-1-5 3-5-1
20250920,9,買い,hit,12,1200,1-3-5,True,940,1,90.5,5,59.8,0,0,0,0,9,8,1-5-3 1-3-5 1-5-4 1-4-5 1-5-6 1-6-5 5-1-3 5-3-1 5-1-4 5-4-1 5-1-6 5-6-1
20250920,10,注意,hit,12,1200,4-2-6,True,2740,4,54.8,2,41.9,2,2,15,-40,-26,-15,4-2-6 4-6-2 4-2-5 4-5-2 4-2-1 4-1-2 2-4-6 2-6-4 2-4-5 2-5-4 2-4-1 2-1-4
20250921,1,注意,hit,12,1200,3-1-2,False,0,4,25.9,6,17.1,0,0,0,0,-8,-25,4-6-2 4-2-6 4-6-1 4-1-6 4-6-3 4-3-6 6-4-2 6-2-4 6-4-1 6-1-4 6-4-3 6-3-4
20250921,4,買い,hit,16,1600,3-4-5,False,0,1,61.3,5,39.9,1,1,5,-7,24,-13,1-5-4 1-4-5 1-5-2 1-2-5 1-5-6 1-6-5 1-2-4 1-4-2 1-2-6 1-6-2 5-2-1 5-1-2 5-2-4 5-4-2 5-2-6 5-6-2
20250921,5,注意,hit,16,1600,2-6-1,False,0,4,54.6,6,40.5,1,1,8,-10,-2,17,4-1-6 4-6-1 4-1-3 4-3-1 4-1-5 4-5-1 6-4-3 6-3-4 6-4-1 6-1-4 6-4-5 6-5-4 6-1-3 6-3-1 6-1-5 6-5-1
20250921,6,買い,hit,12,1200,3-2-5,False,0,5,54.9,2,36.6,0,0,0,0,-43,-12,5-2-3 5-3-2 5-2-4 5-4-2 5-2-6 5-6-2 2-5-3 2-3-5 2-5-4 2-4-5 2-5-6 2-6-5
20250926,1,買い,hit,12,1200,1-3-4,False,0,4,45.8,3,26.8,1,1,8,-15,-26,-8,4-3-1 4-1-3 4-3-2 4-2-3 4-3-5 4-5-3 3-4-1 3-1-4 3-4-2 3-2-4 3-4-5 3-5-4
20250926,2,注意,hit,12,1200,1-6-3,False,0,3,65.1,6,16.4,1,1,0,-10,-21,5,3-6-4 3-4-6 3-6-2 3-2-6 3-6-1 3-1-6 6-3-4 6-4-3 6-3-2 6-2-3 6-3-1 6-1-3
20250926,5,注意,hit,12,1200,2-3-4,False,0,4,32.5,5,22.3,0,0,0,0,-43,-30,4-5-2 4-2-5 4-5-6 4-6-5 4-5-1 4-1-5 5-4-2 5-2-4 5-4-6 5-6-4 5-4-1 5-1-4
20250926,6,注意,hit,16,1600,2-3-4,False,0,1,42.5,2,34.0,1,1,0,-10,19,-40,1-5-2 1-2-5 1-5-6 1-6-5 1-5-4 1-4-5 1-2-6 1-6-2 1-2-4 1-4-2 2-5-1 2-1-5 2-5-6 2-6-5 2-5-4 2-4-5
20250926,7,買い,hit,12,1200,4-6-2,False,0,1,62.3,4,40.1,1,1,3,-15,-4,5,1-4-6 1-6-4 1-4-3 1-3-4 1-4-5 1-5-4 4-1-6 4-6-1 4-1-3 4-3-1 4-1-5 4-5-1
20250926,8,買い,hit,12,1200,6-4-2,False,0,4,66.0,2,30.7,0,0,0,0,-2,-8,4-2-6 4-6-2 4-2-1 4-1-2 4-2-3 4-3-2 2-4-6 2-6-4 2-4-1 2-1-4 2-4-3 2-3-4
20250926,11,買い,hit,16,1600,4-2-5,False,0,5,42.5,2,16.4,0,0,0,0,-36,-35,5-1-2 5-2-1 5-1-4 5-4-1 5-1-3 5-3-1 2-1-5 2-5-1 2-1-4 2-4-1 2-1-3 2-3-1 2-5-4 2-4-5 2-5-3 2-3-5
20250927,2,注意,hit,16,1600,1-3-5,False,0,3,40.1,5,26.8,0,0,0,0,-10,-30,3-6-5 3-5-6 3-6-1 3-1-6 3-6-2 3-2-6 5-3-6 5-6-3 5-3-1 5-1-3 5-3-2 5-2-3 5-6-1 5-1-6 5-6-2 5-2-6
20250927,3,買い,hit,12,1200,1-2-5,False,0,1,60.6,6,34.4,0,0,0,0,24,-27,1-6-2 1-2-6 1-6-5 1-5-6 1-6-4 1-4-6 6-1-2 6-2-1 6-1-5 6-5-1 6-1-4 6-4-1
20250927,8,買い,hit,16,1600,1-3-4,False,0,5,81.0,1,62.3,0,0,0,0,13,-25,5-2-1 5-1-2 5-2-4 5-4-2 5-2-6 5-6-2 1-5-2 1-2-5 1-5-4 1-4-5 1-5-6 1-6-5 1-2-4 1-4-2 1-2-6 1-6-2
20250927,9,買い,hit,16,1600,1-3-6,False,0,1,72.9,3,32.7,1,1,3,-7,28,-19,1-5-3 1-3-5 1-5-2 1-2-5 1-5-4 1-4-5 3-1-2 3-2-1 3-1-5 3-5-1 3-1-4 3-4-1 3-5-2 3-2-5 3-5-4 3-4-5
20250928,3,注意,hit,16,1600,4-6-1,False,0,5,28.7,6,20.2,0,0,0,0,-36,-25,5-6-4 5-4-6 5-6-2 5-2-6 5-6-3 5-3-6 5-2-4 5-4-2 5-2-3 5-3-2 6-2-5 6-5-2 6-2-4 6-4-2 6-2-3 6-3-2
20250928,7,買い,hit,16,1600,1-2-4,True,560,1,90.6,2,28.0,1,1,4,-10,36,-27,1-4-2 1-2-4 1-4-5 1-5-4 1-4-3 1-3-4 2-1-4 2-4-1 2-1-5 2-5-1 2-1-3 2-3-1 2-4-5 2-5-4 2-4-3 2-3-4
20250928,8,注意,hit,16,1600,3-4-1,False,0,3,38.7,4,28.7,0,0,0,0,-33,0,3-5-4 3-4-5 3-5-1 3-1-5 3-5-2 3-2-5 4-3-5 4-5-3 4-3-1 4-1-3 4-3-2 4-2-3 4-5-1 4-1-5 4-5-2 4-2-5
20250929,8,注意,hit,12,1200,3-2-5,False,0,3,45.8,1,34.7,0,0,0,0,6,-20,3-1-6 3-6-1 3-1-2 3-2-1 3-1-5 3-5-1 1-3-6 1-6-3 1-3-2 1-2-3 1-3-5 1-5-3
20250929,9,注意,hit,16,1600,2-1-5,False,0,1,27.5,6,12.8,0,0,0,0,4,-40,1-5-6 1-6-5 1-5-2 1-2-5 1-5-3 1-3-5 6-5-1 6-1-5 6-5-2 6-2-5 6-5-3 6-3-5 6-1-2 6-2-1 6-1-3 6-3-1
20250929,11,注意,hit,12,1200,4-3-2,True,5080,4,62.3,2,43.8,1,1,0,-7,-30,48,4-2-6 4-6-2 4-2-3 4-3-2 4-2-1 4-1-2 2-4-6 2-6-4 2-4-3 2-3-4 2-4-1 2-1-4
20251004,1,買い,hit,12,1200,1-3-2,False,0,4,40.1,3,22.6,0,0,0,0,-28,-20,4-3-6 4-6-3 4-3-5 4-5-3 4-3-2 4-2-3 3-4-6 3-6-4 3-4-5 3-5-4 3-4-2 3-2-4
20251004,3,買い,hit,12,1200,1-5-2,False,0,5,67.9,2,24.7,2,2,10,-25,-27,-25,5-2-6 5-6-2 5-2-1 5-1-2 5-2-3 5-3-2 2-5-6 2-6-5 2-5-1 2-1-5 2-5-3 2-3-5
20251004,5,注意,hit,16,1600,1-4-2,True,520,4,37.6,1,23.2,1,1,15,-22,-8,-45,4-2-1 4-1-2 4-2-5 4-5-2 4-2-6 4-6-2 1-4-2 1-2-4 1-4-5 1-5-4 1-4-6 1-6-4 1-2-5 1-5-2 1-2-6 1-6-2
20251004,7,注意,hit,20,2000,1-2-4,False,0,1,28.9,2,14.2,1,1,8,-10,-2,-25,1-5-2 1-2-5 1-5-3 1-3-5 1-5-4 1-4-5 1-3-2 1-2-3 1-3-4 1-4-3 2-5-1 2-1-5 2-5-3 2-3-5 2-5-4 2-4-5 2-3-1 2-1-3 2-3-4 2-4-3
20251004,8,買い,hit,16,1600,1-6-4,False,0,5,82.6,6,61.5,0,0,0,0,-40,0,5-2-6 5-6-2 5-2-4 5-4-2 5-2-1 5-1-2 6-5-4 6-4-5 6-5-2 6-2-5 6-5-1 6-1-5 6-2-4 6-4-2 6-2-1 6-1-2
20251004,11,買い,hit,16,1600,3-2-1,False,0,5,66.7,2,29.9,0,0,0,0,-34,6,5-1-2 5-2-1 5-1-4 5-4-1 5-1-6 5-6-1 5-2-4 5-4-2 5-2-6 5-6-2 2-1-5 2-5-1 2-1-4 2-4-1 2-1-6 2-6-1
20251005,1,注意,hit,16,1600,1-4-6,True,1490,1,120.1,4,60.8,0,0,0,0,28,7,1-6-4 1-4-6 1-6-2 1-2-6 1-6-3 1-3-6 4-1-2 4-2-1 4-1-6 4-6-1 4-1-3 4-3-1 4-6-2 4-2-6 4-6-3 4-3-6
20251005,5,注意,hit,16,1600,1-3-4,False,0,4,58.7,5,44.4,0,0,0,0,-13,-10,4-3-5 4-5-3 4-3-2 4-2-3 4-3-1 4-1-3 5-4-2 5-2-4 5-4-1 5-1-4 5-4-3 5-3-4 5-3-2 5-2-3 5-3-1 5-1-3
20251005,7,買い,hit,16,1600,1-6-5,False,0,1,66.7,2,0.0,0,0,0,0,19,-45,1-3-2 1-2-3 1-3-4 1-4-3 1-3-5 1-5-3 2-1-3 2-3-1 2-1-4 2-4-1 2-1-5 2-5-1 2-3-4 2-4-3 2-3-5 2-5-3
20251005,8,注意,hit,12,1200,3-2-4,False,0,5,99.3,4,87.2,0,0,0,0,-43,12,5-4-3 5-3-4 5-4-2 5-2-4 5-4-6 5-6-4 4-5-3 4-3-5 4-5-2 4-2-5 4-5-6 4-6-5
20251005,11,注意,hit,20,2000,1-2-4,False,0,1,68.4,6,56.0,0,0,0,0,19,-14,1-6-3 1-3-6 1-6-5 1-5-6 1-6-2 1-2-6 1-6-4 1-4-6 1-5-3 1-3-5 1-5-2 1-2-5 1-5-4 1-4-5 6-5-3 6-3-5 6-5-2 6-2-5 6-5-4 6-4-5
20251006,1,買い,hit,20,2000,4-3-2,False,0,1,62.8,6,33.7,0,0,0,0,36,-5,1-3-6 1-6-3 1-3-4 1-4-3 1-3-2 1-2-3 1-4-6 1-6-4 1-4-2 1-2-4 6-3-1 6-1-3 6-3-4 6-4-3 6-3-2 6-2-3 6-4-1 6-1-4 6-4-2 6-2-4
20251006,5,注意,hit,12,1200,3-1-4,False,0,4,53.4,2,45.4,0,0,0,0,9,-2,4-2-3 4-3-2 4-2-5 4-5-2 4-2-6 4-6-2 2-4-3 2-3-4 2-4-5 2-5-4 2-4-6 2-6-4
20251006,7,買い,hit,12,1200,1-4-3,True,690,1,84.8,4,19.5,0,0,0,0,25,-30,1-4-2 1-2-4 1-4-5 1-5-4 1-4-3 1-3-4 4-1-2 4-2-1 4-1-5 4-5-1 4-1-3 4-3-1
20251006,8,注意,hit,16,1600,5-6-1,True,2100,5,52.5,6,39.2,0,0,0,0,-50,-25,5-1-6 5-6-1 5-1-2 5-2-1 5-1-3 5-3-1 6-1-5 6-5-1 6-1-2 6-2-1 6-1-3 6-3-1 6-5-2 6-2-5 6-5-3 6-3-5
20251006,11,注意,hit,16,1600,1-5-3,False,0,1,101.4,5,74.1,0,0,0,0,30,20,1-4-5 1-5-4 1-4-6 1-6-4 1-4-2 1-2-4 5-1-6 5-6-1 5-1-4 5-4-1 5-1-2 5-2-1 5-4-6 5-6-4 5-4-2 5-2-4
20251006,12,買い,hit,16,1600,3-1-5,True,3810,4,88.6,3,60.5,1,1,8,-15,-9,7,4-1-3 4-3-1 4-1-5 4-5-1 4-1-2 4-2-1 3-4-1 3-1-4 3-4-5 3-5-4 3-4-2 3-2-4 3-1-5 3-5-1 3-1-2 3-2-1
20251007,1,注意,hit,16,1600,3-2-6,True,2870,3,51.8,5,41.6,0,0,0,0,-21,-15,3-6-5 3-5-6 3-6-2 3-2-6 3-6-1 3-1-6 5-3-6 5-6-3 5-3-2 5-2-3 5-3-1 5-1-3 5-6-2 5-2-6 5-6-1 5-1-6
20251007,5,注意,hit,12,1200,3-1-2,False,0,3,100.0,4,86.7,0,0,0,0,-50,30,3-4-2 3-2-4 3-4-5 3-5-4 3-4-1 3-1-4 4-3-2 4-2-3 4-3-5 4-5-3 4-3-1 4-1-3
20251007,6,注意,hit,12,1200,1-2-3,True,560,1,73.3,2,55.1,0,0,0,0,18,10,1-2-3 1-3-2 1-2-5 1-5-2 1-2-4 1-4-2 2-1-3 2-3-1 2-1-5 2-5-1 2-1-4 2-4-1
20251007,11,注意,hit,12,1200,1-2-4,True,660,1,99.2,2,38.0,0,0,0,0,14,-20,1-2-4 1-4-2 1-2-5 1-5-2 1-2-3 1-3-2 2-1-4 2-4-1 2-1-5 2-5-1 2-1-3 2-3-1
20251007,12,注意,hit,16,1600,1-2-4,False,0,1,71.7,2,58.9,0,0,0,0,4,25,1-5-2 1-2-5 1-5-3 1-3-5 1-5-6 1-6-5 2-1-5 2-5-1 2-1-3 2-3-1 2-1-6 2-6-1 2-5-3 2-3-5 2-5-6 2-6-5
20251008,7,注意,hit,16,1600,1-6-3,False,0,3,35.0,4,18.8,1,1,4,-5,-43,0,3-6-4 3-4-6 3-6-5 3-5-6 3-6-1 3-1-6 4-3-5 4-5-3 4-3-6 4-6-3 4-3-1 4-1-3 4-6-5 4-5-6 4-6-1 4-1-6
